1695;64;763;1740744239239;world
1695;64;760;1740744281441;world
1695;64;761;1740744258239;world
1695;64;758;1740744374487;world
1695;64;759;1740744279740;world
1695;64;756;1740744418392;world
1686;75;873;1740736293263;world
1695;64;757;1740744374244;world
1703;76;886;1740743517055;world
1695;64;754;1740744504842;world
1695;64;755;1740744504137;world
1678;64;737;1740738469535;world
1695;64;784;1740739931377;world
1678;64;738;1740739643278;world
1695;64;785;1740739908678;world
1703;77;886;1740743517511;world
1678;64;735;1740738456931;world
1695;64;782;1740740107676;world
1678;64;736;1740738458582;world
1695;64;783;1740739940277;world
1695;64;780;1740740111518;world
1678;64;734;1740735059804;world
1695;64;781;1740740108776;world
1695;64;778;1740740166828;world
1695;64;779;1740740134918;world
1695;64;776;1740743985294;world
1703;75;939;1740927701195;world
1695;64;777;1740740166480;world
1703;77;878;1740742336442;world
1703;77;875;1740742338230;world
1695;64;774;1740743997148;world
1695;64;775;1740743995293;world
1695;64;773;1740744098793;world
1703;75;933;1740927709445;world
1695;64;800;1740736886991;world
1678;64;753;1740743543446;world
1695;64;801;1740736721497;world
1678;64;754;1740743541042;world
1695;64;798;1740736953247;world
1678;64;751;1740743545344;world
1695;64;799;1740736885743;world
1678;64;752;1740743543092;world
1695;64;796;1740736984197;world
1678;64;749;1740740331180;world
1712;65;812;1740743766945;world
1695;64;797;1740736981842;world
1678;64;750;1740743441595;world
1703;78;867;1740743636257;world
1695;64;794;1740736997190;world
1678;64;747;1740740318018;world
1695;64;795;1740736995490;world
1678;64;748;1740740330179;world
1695;64;792;1740737179190;world
1678;64;745;1740740205877;world
1695;64;793;1740737147039;world
1678;64;746;1740740317117;world
1678;64;743;1740739664728;world
1695;64;790;1740739834227;world
1678;64;744;1740739664429;world
1695;64;791;1740739821827;world
1678;64;741;1740739653481;world
1695;64;788;1740739888228;world
1678;64;742;1740739653129;world
1695;64;789;1740739849077;world
1678;64;739;1740739647129;world
1695;64;786;1740739897978;world
1678;64;740;1740739646829;world
1695;64;787;1740739893976;world
1678;64;769;1740743474400;world
1703;78;886;1740743518006;world
1678;64;770;1740743456247;world
1678;64;767;1740743496744;world
1678;64;768;1740743474094;world
1678;64;765;1740743525493;world
1678;64;766;1740743496397;world
1678;64;763;1740743528649;world
1678;64;764;1740743525096;world
1703;78;878;1740742336934;world
1678;64;761;1740743532146;world
1678;64;762;1740743528147;world
1678;64;759;1740743535443;world
1678;64;760;1740743531899;world
1678;64;757;1740743537599;world
1703;78;875;1740742338691;world
1678;64;758;1740743535195;world
1695;64;802;1740734897359;world
1678;64;755;1740743541296;world
1678;64;756;1740743537297;world
1703;75;867;1740743584258;world
1703;75;868;1740743587858;world
1686;74;847;1740754949718;world
1703;74;886;1740743468604;world
1703;75;883;1740743475558;world
1703;75;884;1740743474206;world
1643;84;918;1740760753581;world
1703;75;881;1740743477152;world
1675;146;1013;1740506916670;world
1703;75;882;1740743476350;world
1703;75;879;1740743478959;world
1703;75;880;1740743478008;world
1703;75;878;1740741069226;world
1703;75;875;1740741066818;world
1686;74;860;1740932753531;world
1703;75;873;1740743593811;world
1703;75;874;1740743594903;world
1643;83;943;1740756444775;world
1703;75;871;1740743591200;world
1703;75;872;1740743592056;world
1703;75;869;1740743589254;world
1703;75;870;1740743590109;world
1695;64;736;1740739623027;world
1695;64;737;1740739712279;world
1686;75;850;1740733617145;world
1695;64;734;1740735606153;world
1695;64;735;1740739622631;world
1703;76;867;1740743635305;world
1686;75;847;1740754829968;world
1686;74;872;1740930700683;world
1703;75;885;1740743472759;world
1703;75;886;1740743470255;world
1695;64;752;1740744569739;world
1695;64;753;1740744569084;world
1675;147;1013;1740506923674;world
1695;64;750;1740744592489;world
1695;64;751;1740744592289;world
1695;64;748;1740744587139;world
1695;64;749;1740744588536;world
1703;76;878;1740742335986;world
1695;64;746;1740744516293;world
1686;75;862;1740755574770;world
1695;64;747;1740744516036;world
1695;64;744;1740744402786;world
1695;64;745;1740744517087;world
1695;64;742;1740744399890;world
1675;147;1006;1740506893261;world
1703;76;875;1740742337887;world
1695;64;743;1740744400742;world
1695;64;740;1740739736977;world
1695;64;741;1740739995776;world
1695;64;738;1740739713069;world
1695;64;739;1740739735669;world
1712;68;812;1740743762651;world
1686;80;850;1740756903868;world
1686;80;873;1740757474075;world
1703;81;878;1740742340934;world
1686;80;862;1740756929345;world
1703;81;875;1740742343139;world
1644;62;845;1740567068604;world
1678;64;785;1740739765978;world
1678;64;786;1740739522028;world
1678;64;783;1740739786730;world
1678;64;784;1740739765677;world
1678;64;781;1740740044928;world
1703;79;867;1740743636713;world
1712;66;813;1740743759744;world
1678;64;782;1740739782578;world
1712;66;814;1740743764144;world
1678;64;779;1740740057325;world
1678;64;780;1740740044625;world
1678;64;778;1740740057076;world
1678;64;775;1740740346020;world
1678;64;773;1740743448049;world
1678;64;774;1740740344819;world
1678;64;771;1740743456447;world
1678;64;772;1740743423697;world
1678;64;801;1740736743095;world
1678;64;802;1740734920057;world
1678;64;799;1740736937191;world
1678;64;800;1740736927945;world
1703;79;886;1740743518458;world
1678;64;797;1740739424535;world
1678;64;798;1740739423482;world
1678;64;795;1740739446228;world
1678;64;796;1740739441478;world
1678;64;793;1740739491428;world
1678;64;794;1740739445878;world
1678;64;791;1740739497782;world
1678;64;792;1740739491228;world
1703;79;878;1740742339986;world
1678;64;789;1740739507929;world
1703;79;875;1740742339287;world
1678;64;790;1740739497479;world
1678;64;787;1740739522429;world
1678;64;788;1740739507532;world
1703;80;872;1740743642710;world
1686;79;856;1740933896135;world
1703;80;873;1740743643502;world
1703;80;870;1740743641102;world
1686;79;854;1740933906378;world
1703;80;871;1740743641906;world
1703;80;868;1740743639013;world
1712;67;814;1740743765646;world
1686;79;852;1740934155032;world
1703;80;869;1740743640352;world
1703;80;867;1740743637205;world
1712;67;813;1740743764294;world
1686;79;851;1740930858136;world
1686;79;872;1740930737934;world
1703;80;886;1740743518954;world
1669;76;916;1740931977294;world
1703;80;884;1740743521958;world
1703;80;885;1740743520902;world
1669;76;915;1740931977044;world
1703;80;882;1740743523758;world
1703;80;883;1740743522907;world
1703;80;880;1740743525354;world
1703;80;881;1740743524606;world
1703;80;878;1740742340491;world
1703;80;879;1740743526154;world
1686;79;860;1740933047233;world
1703;80;874;1740743644310;world
1703;80;875;1740742342734;world
1686;84;851;1740930818881;world
1712;71;870;1740740334278;world
1712;71;871;1740741487882;world
1712;71;868;1740740334685;world
1712;71;869;1740740334477;world
1712;71;866;1740740336630;world
1712;71;867;1740740334878;world
1712;71;865;1740740335878;world
1712;71;884;1740740297085;world
1712;71;885;1740740302377;world
1712;71;882;1740740291479;world
1712;71;883;1740740296076;world
1712;71;880;1740741483635;world
1712;71;881;1740741483834;world
1712;71;878;1740741697430;world
1712;71;879;1740741184979;world
1712;71;876;1740741698626;world
1712;71;877;1740741697930;world
1712;71;874;1740741178229;world
1712;71;875;1740741698977;world
1712;71;872;1740741488333;world
1712;71;873;1740741488829;world
1712;72;871;1740741543329;world
1712;72;872;1740741543828;world
1712;72;869;1740741542729;world
1712;72;870;1740741542980;world
1712;72;868;1740741163883;world
1627;67;778;1740567035527;world
1627;67;780;1740567033323;world
1703;81;933;1740930489414;world
1703;81;939;1740929837264;world
1652;83;927;1740756679215;world
1712;74;885;1740741194320;world
1712;74;879;1740741186429;world
1643;97;935;1740765182548;world
1712;75;874;1740741181469;world
1712;75;872;1740741246730;world
1652;83;943;1740756682511;world
1712;75;870;1740741245268;world
1712;75;871;1740741246132;world
1712;75;868;1740741167068;world
1712;75;869;1740741244868;world
1712;75;867;1740743609259;world
1652;83;935;1740756677167;world
1695;72;934;1740764528196;world
1652;84;927;1740760709196;world
1712;75;886;1740743504507;world
1712;75;885;1740741195179;world
1695;72;928;1740764522995;world
1712;75;879;1740741186868;world
1704;64;743;1740739596080;world
1704;64;744;1740738711234;world
1704;62;803;1740671460669;world
1704;64;741;1740739596578;world
1712;76;873;1740743200403;world
1704;64;742;1740738708532;world
1712;76;874;1740741941280;world
1652;84;943;1740760706045;world
1704;64;739;1740739597031;world
1712;76;871;1740743199649;world
1704;64;740;1740738707083;world
1712;76;872;1740743199951;world
1704;64;737;1740739597428;world
1712;76;869;1740743199097;world
1704;64;738;1740738705988;world
1712;76;870;1740743199349;world
1652;84;939;1740760717339;world
1704;64;735;1740738497482;world
1704;64;736;1740738704784;world
1712;76;868;1740741947830;world
1704;64;734;1740735612704;world
1635;83;919;1740756645967;world
1652;84;935;1740760707541;world
1652;84;931;1740760719389;world
1712;72;885;1740741191729;world
1712;72;883;1740745618682;world
1712;72;884;1740745618546;world
1712;72;881;1740745606835;world
1712;72;882;1740745607295;world
1712;72;879;1740741185382;world
1712;72;880;1740745619790;world
1712;72;877;1740741699877;world
1712;72;878;1740741699526;world
1712;72;875;1740741700728;world
1712;72;876;1740741700329;world
1712;72;873;1740741544730;world
1712;72;874;1740741178629;world
1712;73;868;1740741164980;world
1712;73;885;1740741193379;world
1703;86;939;1740766823763;world
1686;87;854;1740934801882;world
1712;73;879;1740741185879;world
1703;86;933;1740766494270;world
1643;96;935;1740765182450;world
1712;73;874;1740741179069;world
1712;74;874;1740741179528;world
1712;74;871;1740741246268;world
1712;74;872;1740741246920;world
1712;74;869;1740741243879;world
1712;74;870;1740741245430;world
1712;74;868;1740741166180;world
1671;64;792;1740737345787;world
1671;64;793;1740737242188;world
1671;64;790;1740737345337;world
1671;64;791;1740737243387;world
1696;77;939;1740766794764;world
1671;64;788;1740737344841;world
1671;64;789;1740737244638;world
1671;64;786;1740737344443;world
1671;64;787;1740737245844;world
1671;64;784;1740737343940;world
1713;80;886;1740743532457;world
1671;64;785;1740737246994;world
1696;77;933;1740766481270;world
1671;64;782;1740737343438;world
1713;80;884;1740743546107;world
1671;64;783;1740737248140;world
1713;80;885;1740743545407;world
1671;64;780;1740737342989;world
1713;80;882;1740743546951;world
1671;64;781;1740737249190;world
1713;80;883;1740743546559;world
1671;64;778;1740737342544;world
1713;80;880;1740743547855;world
1671;64;779;1740737251390;world
1713;80;881;1740743547411;world
1713;81;878;1740742662186;world
1713;81;875;1740742649348;world
1671;64;802;1740734935554;world
1671;64;800;1740736900244;world
1671;64;801;1740736749092;world
1671;64;798;1740737222040;world
1671;64;799;1740736930545;world
1671;64;796;1740737346692;world
1671;64;797;1740737239945;world
1671;64;794;1740737346289;world
1671;64;795;1740737240694;world
1696;78;939;1740766795214;world
1645;75;893;1740755074128;world
1696;78;933;1740766481871;world
1645;75;885;1740755115208;world
1688;64;775;1740743944142;world
1696;75;938;1740927781095;world
1688;64;776;1740743512743;world
1696;75;939;1740766787215;world
1688;64;773;1740744055893;world
1696;75;936;1740927779795;world
1688;64;774;1740743943794;world
1696;75;937;1740927780345;world
1688;64;771;1740744064842;world
1696;75;934;1740927779044;world
1688;64;772;1740744055741;world
1696;75;935;1740927779494;world
1713;78;886;1740743531253;world
1688;64;769;1740744075291;world
1688;64;770;1740744064691;world
1696;75;933;1740766480422;world
1688;64;767;1740744092799;world
1688;64;768;1740744075093;world
1688;64;765;1740744116849;world
1688;64;766;1740744092490;world
1688;64;763;1740744368787;world
1688;64;764;1740744116593;world
1713;78;878;1740741984398;world
1688;64;761;1740744496592;world
1688;64;762;1740744388888;world
1671;64;744;1740737332937;world
1688;64;791;1740739838027;world
1671;64;745;1740737321388;world
1688;64;792;1740739798526;world
1713;79;878;1740741984829;world
1671;64;742;1740737332392;world
1688;64;789;1740739903928;world
1713;79;875;1740741981533;world
1671;64;743;1740737322494;world
1688;64;790;1740739891327;world
1671;64;740;1740737331938;world
1688;64;787;1740740031626;world
1671;64;741;1740737323794;world
1688;64;788;1740739938079;world
1671;64;738;1740737331438;world
1671;64;739;1740737325188;world
1688;64;786;1740740095477;world
1671;64;736;1740737330895;world
1671;64;737;1740737326444;world
1671;64;734;1740735045804;world
1688;64;781;1740740361919;world
1713;79;867;1740743661808;world
1671;64;735;1740737328444;world
1688;64;782;1740740358819;world
1688;64;779;1740743486949;world
1688;64;780;1740743415098;world
1688;64;777;1740743512944;world
1688;64;778;1740743486546;world
1671;64;760;1740737338387;world
1696;76;939;1740766787615;world
1671;64;761;1740737311943;world
1671;64;758;1740737337890;world
1671;64;759;1740737313090;world
1671;64;756;1740737337393;world
1671;64;757;1740737314191;world
1688;64;801;1740736729394;world
1671;64;754;1740737336987;world
1696;76;933;1740766480871;world
1688;64;802;1740734902204;world
1671;64;755;1740737315393;world
1688;64;799;1740736944890;world
1671;64;752;1740737336488;world
1688;64;800;1740736925740;world
1671;64;753;1740737316494;world
1713;79;886;1740743531704;world
1671;64;750;1740737335938;world
1688;64;797;1740738316936;world
1688;64;798;1740736992640;world
1671;64;751;1740737317642;world
1671;64;748;1740737335587;world
1688;64;795;1740739775630;world
1671;64;749;1740737318794;world
1688;64;796;1740739541830;world
1671;64;746;1740737335188;world
1688;64;793;1740739798777;world
1671;64;747;1740737319995;world
1688;64;794;1740739775382;world
1671;64;776;1740737342042;world
1713;80;878;1740742661738;world
1671;64;777;1740737252591;world
1713;80;879;1740743548459;world
1671;64;774;1740737341540;world
1671;64;775;1740737303345;world
1671;64;772;1740737341143;world
1713;80;874;1740743835106;world
1671;64;773;1740737304490;world
1713;80;875;1740742648992;world
1671;64;770;1740737340640;world
1713;80;872;1740743833558;world
1671;64;771;1740737305592;world
1713;80;873;1740743834362;world
1671;64;768;1740737340194;world
1713;80;870;1740743832454;world
1671;64;769;1740737307094;world
1713;80;871;1740743832962;world
1671;64;766;1740737339740;world
1713;80;868;1740743831559;world
1671;64;767;1740737308387;world
1713;80;869;1740743831958;world
1671;64;764;1740737339243;world
1671;64;765;1740737309637;world
1713;80;867;1740743828815;world
1671;64;762;1740737338790;world
1671;64;763;1740737310791;world
1696;81;939;1740766796564;world
1696;81;933;1740766483320;world
1696;82;939;1740766797165;world
1696;82;933;1740766483770;world
1679;84;851;1740934650480;world
1696;79;939;1740766795615;world
1679;80;857;1740934629531;world
1696;79;933;1740766482270;world
1679;80;851;1740930841537;world
1696;80;939;1740766796164;world
1696;80;933;1740766482871;world
1688;72;847;1740754954263;world
1696;85;939;1740766798614;world
1696;86;933;1740766486420;world
1696;86;934;1740766815614;world
1677;144;1006;1740506694670;world
1636;96;935;1740765177407;world
1688;73;847;1740754953868;world
1677;144;1018;1740506705165;world
1677;144;1019;1740506615319;world
1677;144;1016;1740506705872;world
1696;86;939;1740766810814;world
1677;144;1017;1740506705520;world
1677;144;1014;1740506724824;world
1696;86;937;1740766813814;world
1677;144;1015;1740506706221;world
1696;86;938;1740766812764;world
1696;86;935;1740766816063;world
1696;86;936;1740766814564;world
1705;72;940;1740924943177;world
1636;97;935;1740765178250;world
1705;74;868;1740741234018;world
